"LabID","Pol"
36311,0.158848652989706
28052,0.133076586113747
19413,0.122654595896912
62907,0.125282908666131
62885,0.0765313572315104
35779,0.138661750748339
17839,0.14282324596627
11656,0.0900379645177775
42067,0.0790319047966707
2615,0.139629115864788
59010,0.139154559392568
20377,0.0910235818062348
40041,0.113418996860626
42083,0.125319413010148
42795,0.0954223552602758
26230,0.0953675987442504
49816,0.0964079725487331
25257,0.115353727093524
18923,0.102960502299774
2270,0.155964809812368
36538,0.0610170110243119
9933,0.168394538950135
44157,0.142093159085931
41530,0.123329926261225
32744,0.102212163247426
31948,0.14961305395342
948,0.0949112944440388
7904,0.148718697525005
62830,0.114769657589253
10747,0.108855953858509
5738,0.121084909104183
44953,0.146966489012192
55089,0.179017303059064
4350,0.150343140833759
21267,0.128093743155435
62802,0.115298970577498
34366,0.112944440388406
47482,0.109275753814704
32069,0.0856939475797618
13094,0.129024603927867
53259,0.116704387822151
40022,0.1043111630284
44239,0.0403738044827334
26377,0.140359202745127
16278,0.0765861137475359
43141,0.150416149521793
54915,0.0735562531941301
50665,0.118347083302913
9446,0.108436153902314
29351,0.121705482952471
8775,0.112433379572169
47590,0.139172811564576
32190,0.159578739870044
19720,0.166094765277068
25634,0.11635759655399
53483,0.0994743374461561
43923,0.142001898225889
15152,0.110060597211068
3078,0.160290574578375
57735,0.0994743374461561
8081,0.141436080893626
61209,0.145670584799591
40830,0.129645177776155
3851,0.140632985325254
50545,0.116302840037964
46967,0.120665109147989
15939,0.175932685989633
45940,0.119405709279404
61189,0.150087610425641
48213,0.163630722055925
8983,0.130503029860553
3851,0.140632985325254
3671,0.154486383879682
6567,0.132054464481273
10314,0.167043878221508
28687,0.146510184711981
3098,0.107760823538001
44486,0.134445499014383
9446,0.108436153902314
37252,0.0897276775936335
22608,0.13327736000584
57285,0.123202161057166
41626,0.0962071986566401
59936,0.0954041030882675
8110,0.143608089362634
57372,0.147258523764328
17002,0.175932685989633
53802,0.0988720157698766
48560,0.189366284587866
53092,0.167189895597576
540,0.195480762210703
42698,0.190643936628459
61391,0.133496386069942
47558,0.110297875447178
62353,0.12517339563408
55790,0.0904760166459807
50040,0.115207709717456
24499,0.105260275972841
2813,0.156986931444842
22450,0.185825363218223
38041,0.135303351098781
38634,0.141144046141491
53534,0.171971964663795
63449,0.145342045703439
23177,0.0919544425786667
14450,0.149229758341243
63305,0.098652989705775
36476,0.137128568299628
43111,0.191830327809009
36925,0.152734175366869
50310,0.142859750310287
64633,0.144228663210922
40115,0.150708184273929
28504,0.154468131707673
38576,0.164506826312331
59774,0.0863145214280499
41414,0.1872855369789
14389,0.135631890194933
23846,0.143735854566693
37796,0.181171059356063
60567,0.156786157552749
43709,0.180185442067606
15576,0.155143462071986
26784,0.167208147769584
31482,0.174947068701175
25880,0.169252391034533
51036,0.164780608892458
57000,0.142731985106227
37838,0.103143024019858
43390,0.18144484193619
53229,0.196028327370957
13984,0.151985836314521
64960,0.171953712491786
61894,0.192505658173323
10954,0.163794991604001
58625,0.137530116083814
42429,0.149540045265386
52076,0.190041614952179
58555,0.139829889756881
30278,0.111831057895889
2833,0.0996386069942323
11190,0.120519091771921
5322,0.161239687522815
10815,0.190424910564357
25099,0.160491348470468
38374,0.147477549828429
49887,0.20696137840403
44656,0.186391180550486
7149,0.189840841060086
7278,0.179272833467183
59558,0.196302109951084
4744,0.223789880995838
43383,0.257702416587574
33997,0.160363583266409
27456,0.167043878221508
29096,0.161476965758925
25254,0.181134555012046
26278,0.216196977440315
43461,0.170091990946923
36949,0.158337592173469
59372,0.214298751551435
6748,0.171844199459736
24778,0.144520697963057
55709,0.205665474191429
47011,0.16857706067022
48030,0.14687522815215
8214,0.192615171205373
38863,0.222201942031101
23049,0.192231875593195
22157,0.199131196612397
36721,0.192797692925458
19244,0.179345842155216
8199,0.250492808644229
11007,0.184894502445791
21474,0.180550485507775
5167,0.214097977659341
28955,0.181499598452216
57346,0.153847557859385
36502,0.190443162736366
62409,0.166277286997153
59730,0.138935533328466
48240,0.145524567423523
50816,0.159304957289917
6623,0.203529970066438
61066,0.214645542819596
34149,0.168942104110389
12707,0.194002336278017
33447,0.194549901438271
19072,0.150981966854056
40799,0.179619624735343
50171,0.219226837993721
54151,0.249306417463678
598,0.163849748120026
13741,0.105917354165146
57548,0.151383514638242
61630,0.139629115864788
58268,0.207545447908301
888,0.243228444184858
10273,0.203274439658319
2520,0.152679418850843
16836,0.294955099656859
37341,0.184748485069723
19228,0.216726290428561
39693,0.204880630795064
52387,0.187139519602833
33867,0.245619478717967
38775,0.167208147769584
1573,0.219537124917865
30239,0.221179820398627
6388,0.204041030882675
9815,0.176407242461853
47858,0.206687595823903
30479,0.172884573264218
18395,0.187833102139154
27383,0.228261663137913
44530,0.192012849529094
28567,0.223187559319559
27096,0.189256771555815
3880,0.203438709206396
35737,0.151000219026064
10973,0.154559392567716
39777,0.211524421406147
29922,0.230725706359057
49563,0.195444257866686
26733,0.183014528728919
57639,0.22937504563043
60860,0.184091406877418
18590,0.212455282178579
26712,0.21161568226619
60256,0.170018982258889
13441,0.202580857121997
38775,0.167208147769584
40501,0.186829232678689
10711,0.194914944878441
24527,0.177776155362488
31302,0.16618602613711
13330,0.19980652697671
3174,0.192542162517339
54565,0.222676498503322
7268,0.231054245455209
9492,0.16273636562751
2657,0.134646272906476
30436,0.181645615828283
7673,0.187851354311163
46312,0.216160473096298
30662,0.135011316346645
26472,0.159049426881799
8008,0.209261152077097
11988,0.247901000219026
63273,0.212108490910418
59837,0.236055340585529
36756,0.280535883770169
43232,0.204917135139081
14636,0.264839015842885
18251,0.259983938088632
32095,0.189548806307951
32334,0.221252829086661
37057,0.225633350368694
50823,0.194257866686136
26307,0.279714536029787
20619,0.21053880411769
53186,0.263360589910199
33959,0.261170329269183
16644,0.224355698328101
7791,0.218843542381543
25845,0.191118493100679
48149,0.221599620354822
46242,0.22424618529605
50866,0.276410892896255
46752,0.257647660071548
39320,0.218953055413594
58298,0.203895013506607
18345,0.227841863181719
41562,0.197744031539753
38004,0.18049572899175
18349,0.216288238300358
37607,0.286942396145141
39239,0.2825436226911
19493,0.20982696940936
50327,0.196192596919033
5045,0.234339636416733
10785,0.246331313426298
62373,0.244743374461561
34393,0.238154340366504
25434,0.162316565671315
48684,0.242534861648536
4112,0.20601226545959
57744,0.232879462656056
27063,0.185788858874206
20606,0.214024968971308
54674,0.222986785427466
24809,0.16237132218734
22566,0.216324742644375
2812,0.163941008980069
7104,0.267540337300139
25999,0.194276118858144
22703,0.153208731839089
17611,0.169818208366796
40813,0.239997809739359
29294,0.240490618383588
60042,0.264346207198657
33154,0.281850040154778
9252,0.282762648755202
30158,0.261991677009564
1502,0.254800321238227
54591,0.292637073811783
47422,0.21303935168285
16476,0.21053880411769
58278,0.271172519529824
334,0.221800394246915
34239,0.184638972037672
7083,0.255986712418778
39475,0.255019347302329
9252,0.282762648755202
63176,0.205136161203183
63382,0.30543184638972
60613,0.26633569394758
28981,0.294279769292546
40813,0.239997809739359
26614,0.227422063225524
34239,0.184638972037672
26614,0.227422063225524
50792,0.218058698985179
47422,0.21303935168285
28783,0.29780243849018
57245,0.219774403153975
43486,0.284259326859896
3779,0.234211871212674
2016,0.263196320362123
44824,0.208677082572826
52360,0.246532087318391
35660,0.276812440680441
63825,0.250821347740381
45528,0.276538658100314
52904,0.22627217638899
8228,0.255001095130321
19090,0.240435861867562
29368,0.27181134555012
35828,0.293075125939987
57901,0.261006059721107
40813,0.239997809739359
43517,0.226418193765058
7553,0.217784916405052
55945,0.22853544571804
48218,0.242206322552384
17146,0.229101263050303
20863,0.241111192231875
36044,0.248466817551289
11307,0.274749945243484
48009,0.284551361612032
21241,0.270770971745638
21722,0.298295247134409
31376,0.305888150689932
38498,0.281083448930423
18613,0.280681901146236
27753,0.251952982404906
28615,0.283218953055413
30642,0.321365992553114
39123,0.289625465430386
16990,0.274238884427247
53422,0.288968387238081
20742,0.249361173979704
63561,0.276958458056509
27967,0.254362269110024
35231,0.292308534715631
39751,0.270168650069358
23555,0.234814192888954
208,0.233481784332335
20247,0.305815142001898
40519,0.21125063882602
61275,0.249306417463678
63412,0.242936409432722
42291,0.254544790830109
47024,0.279002701321457
51154,0.320325618748631
4985,0.311564576184566
33586,0.274731693071475
15515,0.295429656129079
25755,0.2622837117617
7642,0.261024311893115
63888,0.262009929181573
27753,0.251952982404906
62039,0.289990508870556
27625,0.257209607943345
64425,0.285518726728481
49434,0.287033657005183
22323,0.268270424180477
23760,0.267339563408046
22542,0.226892750237278
31510,0.283346718259473
51317,0.26454698109075
15986,0.291359421771191
20854,0.211049864933927
64050,0.291213404395123
17458,0.20243483974593
3949,0.243575235453019
52922,0.258706286048039
62835,0.272048623786231
42158,0.311181280572388
57074,0.253869460465796
55927,0.319887566620428
27965,0.318153610279623
55772,0.278181353581076
25253,0.314594436737972
56140,0.31282397605315
24587,0.29601372563335
46741,0.323574505366138
16949,0.279075710009491
57377,0.259874425056582
48144,0.33381397386289
43259,0.289625465430386
12891,0.308133167846974
16385,0.352248667591443
16959,0.263524859458276
46794,0.258249981747828
3578,0.296798569029714
2653,0.300613272979484
6660,0.339271373293422
47772,0.322023070745419
11086,0.334507556399211
11637,0.3094838285756
48212,0.302657516244433
4922,0.314448419361904
50599,0.350697232970723
7612,0.328758122216544
1995,0.277998831860991
32795,0.320051836168504
44782,0.33607724319194
48082,0.314904723662116
59154,0.311582828356574
12100,0.316857706067022
57798,0.362853179528364
41766,0.33094838285756
41128,0.334872599839381
19,0.305504855077754
1835,0.317971088559538
12393,0.277122727604585
20161,0.27885668394539
17472,0.306618237570271
63403,0.343213842447251
26284,0.291998247791487
25268,0.279057457837483
17643,0.253321895305541
3190,0.311071767540337
63029,0.293458421552165
819,0.316127619186683
14946,0.331696721909907
26790,0.353946119588231
7851,0.313791341169599
19276,0.29756516025407
13343,0.288931882894064
49165,0.354402423888443
30395,0.313280280353362
1295,0.253194130101482
39000,0.309447324231583
46421,0.364696648901219
39352,0.346700007300869
52792,0.296962838577791
8449,0.335091625903482
2789,0.320581149156749
32331,0.274585675695408
29434,0.278217857925093
45916,0.336186756223991
39670,0.345203329196174
23918,0.373767978389428
26875,0.341881433890633
1026,0.331149156749653
6096,0.370738117836022
15877,0.333594947798788
30418,0.320781923048843
19722,0.307165802730525
27532,0.31747827991531
63694,0.295393151785062
64839,0.348525224501716
62893,0.336643060524202
37640,0.279513762137694
40295,0.31174709790465
21998,0.284660874644083
57003,0.347265824633131
65329,0.350332189530554
22237,0.293586186756224
8729,0.313262028181353
41103,0.323026940205884
24806,0.36015185807111
40760,0.364149083740965
12418,0.32808279185223
12558,0.318755931955903
32487,0.291067387019055
35605,0.307676863546762
436,0.241786522596189
24684,0.324614879170621
12243,0.301106081623713
52835,0.312550193473023
48015,0.331678469737899
28700,0.312750967365116
29046,0.323337227130028
9993,0.306618237570271
33347,0.333083886982551
59651,0.359878075490983
39717,0.342812294663065
44985,0.30614368109805
7886,0.293494925896182
32611,0.337354895232533
40140,0.301398116375849
21101,0.366430605242024
63961,0.307512593998686
37212,0.307676863546762
35842,0.334416295539169
46919,0.361265240563627
20953,0.358600423450391
31821,0.343852668467547
49562,0.342520259910929
55834,0.335912973643863
38310,0.36278017084033
11727,0.329853252537052
52583,0.324085566182376
9794,0.360881944951449
37476,0.329761991677009
65204,0.379188873475944
60962,0.333138643498576
27552,0.328630357012484
7812,0.359257501642695
39952,0.371997517704607
14452,0.361721544863839
29618,0.361520770971746
40329,0.308735489523253
24796,0.375465430386216
55487,0.360790684091407
31821,0.343852668467547
23556,0.376031247718479
40336,0.376341534642622
36125,0.342648025114988
30136,0.367087683434329
1547,0.344381981455793
24802,0.39211141125794
30918,0.288877126378039
62915,0.355753084617069
37212,0.307676863546762
23189,0.348306198437614
3258,0.380101482076367
21580,0.359604292910856
21247,0.334799591151347
30877,0.39390012411477
10761,0.365025187997371
8959,0.374644082645835
52611,0.358819449514492
7370,0.362597649120245
18714,0.284971161568227
44871,0.381525151493028
7289,0.380192742936409
19962,0.354019128276265
41452,0.357961597430094
59751,0.366175074833905
41682,0.401493027670293
34490,0.400726436445937
61176,0.346225450828648
47046,0.386544498795356
29228,0.36885814411915
36732,0.385358107614806
20020,0.350149667810469
48130,0.329488209096882
45577,0.320362123092648
56031,0.350569467766664
55990,0.345221581368183
53002,0.364441118493101
60709,0.433562093889173
24193,0.379371395196028
6976,0.37064685697598
39613,0.366923413886252
64607,0.389574359348762
25691,0.405161714243995
54630,0.375264656494123
51396,0.39055997663722
3730,0.361685040519822
3409,0.350405198218588
17153,0.376980360662919
45577,0.320362123092648
49046,0.4036650361393
30296,0.346827772504928
21883,0.376761334598817
59901,0.288074030809666
40184,0.322826166313791
40680,0.365371979265533
19797,0.366996422574286
39126,0.411714243995035
38522,0.356172884573264
44546,0.402788931882894
15884,0.393644593706651
20384,0.387146820471636
25773,0.353781850040155
23591,0.373658465357377
810,0.375136891290063
50160,0.327626487552019
14783,0.373475943637293
61365,0.373366430605242
12816,0.349419580930131
11543,0.317861575527488
53570,0.38888077681244
34084,0.359750310286924
5619,0.332773600058407
34035,0.421880703803753
52798,0.32415857487041
60961,0.386252464043221
3862,0.35599036285318
30491,0.451084179017303
36018,0.372691100240929
5854,0.391527341753668
21108,0.359220997298678
58587,0.366813900854201
32975,0.447798788055779
38029,0.375228152150106
38029,0.375228152150106
32779,0.364970431481346
11362,0.407278966196977
10206,0.405161714243995
9686,0.410692122362561
63921,0.399101993137183
21727,0.412754617799518
18432,0.40950573118201
49079,0.365956048769803
8438,0.39734978462437
49864,0.408009053077316
28159,0.370683361319997
36943,0.380703803752647
2327,0.419507921442651
48908,0.391162298313499
48652,0.403153975323063
34000,0.404103088267504
13788,0.378568299627656
12530,0.411805504855078
10206,0.405161714243995
40255,0.410181061546324
62385,0.365591005329634
48652,0.403153975323063
227,0.390249689713076
33547,0.400890705994013
10206,0.405161714243995
59308,0.399065488793166
20615,0.403519018763233
61825,0.39211141125794
25775,0.378221508359495
64146,0.345568372636344
47612,0.359257501642695
44987,0.358618675622399
35858,0.387475359567788
34084,0.359750310286924
51974,0.416770095641381
21942,0.399028984449149
37677,0.464043221143316
10618,0.401310505950208
21556,0.450536613857049
7900,0.452726874498065
7900,0.452726874498065
17196,0.4618529605023
37677,0.464043221143316
51898,0.379572169088121
30315,0.361447762283712
11105,0.392257428634007
57124,0.425531138205446
61591,0.369624735343506
44052,0.421698182083668
33871,0.428999050887056
55573,0.410728626706578
43270,0.401310505950208
5671,0.360498649339271
49306,0.414579835000365
35819,0.445426005694677
62993,0.429911659487479
47896,0.409012922537782
42490,0.419325399722567
25703,0.388095933416077
34418,0.399284514857268
19065,0.412480835219391
42677,0.441045484412645
58010,0.360188362415127
41314,0.39306052420238
45725,0.431554354968241
10622,0.43228444184858
55794,0.385485872818865
61878,0.428086442286632
21961,0.388022924728043
3092,0.397422793312404
30318,0.403537270935241
35079,0.389665620208805
55794,0.385485872818865
45510,0.421515660363583
13464,0.43812513689129
3092,0.397422793312404
25555,0.410126305030298
44599,0.417317660801635
20136,0.430641746367818
45510,0.421515660363583
13464,0.43812513689129
62993,0.429911659487479
45836,0.418777834562313
44008,0.431371833248156
11554,0.406895670584799
20136,0.430641746367818
51669,0.433562093889173
24538,0.375355917354165
41932,0.410254070234358
30366,0.456742352339928
24140,0.450171570416879
30206,0.406713148864715
14496,0.438855223771629
2721,0.425896181645616
20478,0.427538877126378
42118,0.40247864495875
61317,0.47353435058772
24140,0.450171570416879
64858,0.445608527414762
58876,0.398298897568811
58373,0.455282178579251
56651,0.456924874060013
41242,0.389154559392568
44898,0.458932612980945
58016,0.419142878002482
35109,0.461305395342046
43641,0.415492443600788
2721,0.425896181645616
48596,0.434657224209681
64858,0.445608527414762
25979,0.417865225961889
26064,0.399813827845514
7838,0.459662699861283
7838,0.459662699861283
7303,0.485945827553479
30366,0.456742352339928
61262,0.448528874936117
23287,0.387530116083814
60170,0.49105643571585
32419,0.460757830181792
32110,0.427356355406293
58373,0.455282178579251
12838,0.405015696867927
30206,0.406713148864715
44142,0.422428268964007
64751,0.423705921004599
29679,0.41439731328028
51514,0.440315397532306
56651,0.456924874060013
25463,0.413849748120026
7419,0.422428268964007
2721,0.425896181645616
25463,0.413849748120026
61317,0.47353435058772
7303,0.485945827553479
64858,0.445608527414762
59113,0.398444914944878
8267,0.460940351901876
56342,0.431736876688326
13032,0.483573045192378
49373,0.436664963130612
29050,0.475724611228736
8267,0.460940351901876
13032,0.483573045192378
59113,0.398444914944878
51761,0.474812002628313
57199,0.43812513689129
56342,0.431736876688326
57429,0.431371833248156
48504,0.432101920128495
29050,0.475724611228736
26468,0.425531138205446
33171,0.467511133824925
57262,0.469518872745857
25714,0.417317660801635
57199,0.43812513689129
57199,0.43812513689129
51761,0.474812002628313
13032,0.483573045192378
34529,0.453456961378404
34529,0.453456961378404
12819,0.418230269402059
13382,0.47937504563043
57199,0.43812513689129
13032,0.483573045192378
57429,0.431371833248156
26468,0.425531138205446
48504,0.432101920128495
48504,0.432101920128495
56342,0.431736876688326
59113,0.398444914944878
57199,0.43812513689129
12819,0.418230269402059
39665,0.450354092136964
8267,0.460940351901876
13382,0.47937504563043
39665,0.450354092136964
65284,0.455099656859166
53993,0.458567569540775
57262,0.469518872745857
38021,0.487406001314156
38223,0.406202088048478
12819,0.418230269402059
39487,0.407278966196977
57262,0.469518872745857
26468,0.425531138205446
54433,0.44122800613273
35566,0.454734613418997
54433,0.44122800613273
18232,0.488683653354749
56162,0.470796524786449
33386,0.46769365554501
33386,0.46769365554501
43026,0.477732350149668
18232,0.488683653354749
56162,0.470796524786449
33386,0.46769365554501
54433,0.44122800613273
54433,0.44122800613273
25420,0.478279915309922
43026,0.477732350149668
54433,0.44122800613273
35566,0.454734613418997
54433,0.44122800613273
33386,0.46769365554501
33386,0.46769365554501
25420,0.478279915309922
56162,0.470796524786449
54433,0.44122800613273
51187,0.450536613857049
37235,0.5
33386,0.46769365554501
25420,0.478279915309922
56162,0.470796524786449
51187,0.450536613857049
56162,0.470796524786449
43026,0.477732350149668
33386,0.46769365554501
37235,0.5
35566,0.454734613418997
37235,0.5
54433,0.44122800613273
51187,0.450536613857049
37235,0.5
56162,0.470796524786449
33386,0.46769365554501
54433,0.44122800613273
56162,0.470796524786449
56162,0.470796524786449
35566,0.454734613418997
56162,0.470796524786449
37235,0.5
56162,0.470796524786449
33386,0.46769365554501
35566,0.454734613418997
35566,0.454734613418997
