"LabID","DateTime","NIR_Pol","NIR_Brix","NIR_Ash","NIR_Fibre"
15179,2023-02-16 07:29:06,76.4210421052632,20.4534105263158,1.68971052631579,14.4984736842105
15180,2023-02-16 07:42:14,77.3744125,20.5561375,1.85518125,14.7331125
15181,2023-02-16 07:53:02,74.9983789473684,20.2269157894737,2.15527894736842,16.0583526315789
15182,2023-02-16 08:10:07,71.25536,19.25188,2.25994,13.71902
15183,2023-02-16 08:15:04,73.4365533333333,19.71128,2.38306666666667,15.7320466666667
15184,2023-02-16 08:27:49,77.8276666666667,20.7545037037037,1.76234814814815,14.5582259259259
15185,2023-02-16 08:46:13,77.7546222222222,20.6997333333333,1.87112222222222,14.6851555555556
15186,2023-02-16 08:52:42,77.756475,20.6306,1.986825,15.28075
15187,2023-02-16 08:56:19,80.77105,21.2832428571429,1.265355,13.8178464285714
15188,2023-02-16 09:15:51,81.499,21.540825,1.4155,14.148875
15189,2023-02-16 09:19:27,72.3136047619048,19.6886142857143,2.51167619047619,15.5875952380952
15190,2023-02-16 09:34:49,80.2345333333333,21.0381,2.28269444444444,14.7886611111111
15191,2023-02-16 09:47:16,77.4332125,20.85519375,2.59144375,16.09783125
15192,2023-02-16 10:03:05,86.6486,23.3168,1.6706,15.8749
15193,2023-02-16 10:04:45,76.5022222222222,20.3474111111111,2.06695555555556,14.2602833333333
15194,2023-02-16 10:16:31,76.3927736842105,20.3548368421053,2.39064736842105,15.1150473684211
15195,2023-02-16 10:37:37,81.7636857142857,21.5832,2.33567142857143,15.0657285714286
15196,2023-02-16 10:43:58,77.8550136363636,20.6855545454545,1.70564545454545,14.5898909090909
15197,2023-02-16 10:59:13,79.654325,20.9712,2.062025,15.0659
15198,2023-02-16 11:02:58,75.30605,20.202875,2.337375,14.7798
15199,2023-02-16 11:06:31,76.5773333333333,20.362,2.27473333333333,15.0985666666667
15200,2023-02-16 11:09:43,80.5400125,21.36476875,2.4270125,15.69225625
15202,2023-02-16 11:30:51,71.86572,19.564185,2.571195,16.036255
15795,2023-02-21 17:55:18,83.36342,21.75648,2.093665,16.15433
15796,2023-02-21 18:20:32,83.276075,21.7838333333333,2.010825,15.4951583333333
15797,2023-02-21 18:29:47,79.2079909090909,20.8136909090909,1.6485,13.7263727272727
15798,2023-02-21 19:16:49,79.5029823529412,20.9733647058824,1.55951176470588,13.5008235294118
15799,2023-02-21 19:29:51,81.25172,21.64848,1.72774,14.19224
15800,2023-02-21 19:34:20,77.9784666666667,20.7585333333333,1.9392,14.3249
15801,2023-02-21 19:37:45,84.30525,21.9491928571429,1.69405714285714,14.7685142857143
15802,2023-02-21 19:47:41,78.8784555555556,20.8807333333333,2.30597777777778,14.9839444444444
15803,2023-02-21 19:54:17,84.21313,22.1382,1.80165,14.59709
15804,2023-02-21 20:01:59,81.7960368421053,21.4685052631579,1.58291578947368,13.9363947368421
15805,2023-02-21 20:15:22,86.3329833333333,22.3467666666667,1.48955833333333,14.0086583333333
15806,2023-02-21 20:24:03,80.9048904761905,21.2382714285714,1.79361428571429,13.9237095238095
15807,2023-02-21 20:38:37,86.3221625,22.399925,1.7185875,14.263175
15808,2023-02-21 20:45:10,77.27368,20.5911733333333,2.83264666666667,15.92496
15809,2023-02-21 20:55:26,76.4095333333333,20.3454583333333,2.840025,16.276075
15810,2023-02-21 21:04:15,79.2824,21.00698,1.70996,14.26144
15811,2023-02-21 21:08:23,80.6175692307692,21.1977692307692,1.68136153846154,13.8231923076923
15812,2023-02-21 21:17:32,81.6072928571429,21.4538571428571,2.144925,14.9814607142857
15813,2023-06-24 22:36:00,81.684875,21.437825,2.491675,15.291475
15814,2023-06-24 22:39:38,81.4391578947368,21.5233421052632,2.13499473684211,14.6383105263158
15815,2023-06-24 22:54:25,83.6966,22.10535,2.0735,14.42685
15816,2023-06-24 22:57:52,81.7831571428571,21.4877714285714,2.6301,15.9123214285714
15817,2023-06-24 23:08:11,76.3876666666667,20.427880952381,1.8734,15.1609333333333
15818,2023-06-24 23:22:18,75.72335,20.289025,2.0022,14.687175
15819,2023-06-24 23:27:33,74.3137454545455,20.0037909090909,2.1123,14.9937636363636
15820,2023-06-24 23:35:43,79.5132333333333,21.1870333333333,1.55013333333333,14.2334333333333
15821,2023-06-24 23:40:30,71.350552173913,19.3581956521739,2.21861304347826,15.5778956521739
15822,2023-06-24 23:56:17,71.0254571428571,19.4558333333333,2.32918571428571,15.8117238095238
15823,2023-02-21 23:22:52,80.542744,21.215464,2.028668,15.082332
15824,2023-02-21 23:29:14,80.505925,21.326975,1.770625,14.598475
15825,2023-02-21 23:32:48,77.8939413793103,20.5389965517241,2.17726551724138,14.4633620689655
15826,2023-02-21 23:51:43,73.0528,19.4928714285714,2.37707142857143,14.2030428571429
15827,2023-02-21 23:57:32,78.57286,20.82068,2.76684,16.79694
15828,2023-02-22 00:01:55,85.3333083333333,22.1913166666667,2.39846666666667,15.9916833333333
15829,2023-02-22 00:10:44,71.9819928571429,19.4468642857143,2.16354285714286,15.5512571428571
15830,2023-02-22 00:21:21,88.071871875,22.467503125,2.237896875,15.235225
15831,2023-02-22 00:42:36,87.2583625,22.42955,2.2086,15.494
15832,2023-02-22 00:49:02,81.8190413793103,21.4573965517241,1.69301379310345,14.6153068965517
15833,2023-02-22 01:08:36,79.5830333333333,20.7834666666667,1.86648333333333,14.3359
15834,2023-02-22 01:13:21,85.0759375,22.3059,1.52305,14.3269625
15835,2023-02-22 01:19:41,82.8245384615385,21.6173307692308,1.94117692307692,14.7897461538462
15836,2023-02-22 01:29:19,78.8209,20.8277,1.93355,14.7433
15837,2023-02-22 01:31:58,81.1096,21.39911,1.609947,14.9812
15838,2023-02-22 01:45:12,80.57045,21.221475,1.708075,14.82485
15839,2023-02-22 01:49:02,81.5577363636364,21.5679545454545,2.01569090909091,16.2414636363636
15840,2023-02-22 01:58:02,82.6703090909091,21.6089,2.43447272727273,15.7305818181818
15841,2023-02-22 02:05:55,71.4803866666667,19.3853,1.50648,13.93928
15842,2023-02-22 02:16:55,74.615175,20.0802583333333,1.557925,13.855825
15843,2023-02-22 02:25:23,74.42615,19.92459,1.86236,14.32301
15844,2023-02-22 02:32:57,77.039225,20.4584083333333,1.915925,15.4353833333333
15845,2023-02-22 02:42:29,78.7192785714286,20.8350357142857,1.48425,13.3292214285714
15846,2023-02-22 02:52:30,76.0319785714286,20.0161285714286,2.28596428571429,13.9812357142857
15847,2023-02-22 03:06:26,73.6322730769231,19.68455,1.95908461538462,13.9362
15848,2023-02-22 03:23:45,74.018465,19.805105,1.91633,13.86983
15849,2023-02-22 03:37:27,76.4980142857143,20.5081428571429,2.42751428571429,15.8016714285714
15850,2023-02-22 03:43:30,78.4004,20.8305,1.8487875,15.0670625
15851,2023-02-22 03:49:24,80.3522666666667,21.284725,1.86635833333333,15.3103916666667
15852,2023-02-22 03:58:30,76.0083344827586,20.4852482758621,1.94251379310345,15.4207689655172
15853,2023-02-22 04:18:47,75.82878,20.356168,1.874848,14.707204
15854,2023-02-22 04:35:19,78.838152,20.888052,1.89126,14.847348
15855,2023-02-22 04:52:46,77.6842727272727,20.7896545454545,1.97654545454545,15.0955454545455
15856,2023-02-22 05:00:36,70.7779375,19.36399375,1.4175125,13.53755625
15857,2023-02-22 05:11:32,80.5623529411765,21.2676705882353,1.72309411764706,14.4535411764706
15858,2023-02-22 05:24:33,86.5187516129032,22.5119548387097,1.05264064516129,13.6316677419355
15859,2023-02-22 05:44:52,86.49515,22.563975,1.0743925,13.60705
15860,2023-02-22 06:06:30,84.5830793103448,22.0720896551724,1.94602068965517,14.9314034482759
15861,2023-02-22 06:26:30,80.4587538461538,21.1445076923077,2.16061538461538,15.3316230769231
15862,2023-02-22 06:36:05,81.72715,21.50795,1.66715,14.22055
15863,2023-02-22 06:39:37,83.6112857142857,21.9172642857143,1.39678571428571,14.0869142857143
15864,2023-02-22 06:50:07,75.2797,20.0909,1.9587,15.58145
15866,2023-02-22 06:54:07,82.62665,21.7777166666667,1.84848333333333,15.2722
15867,2023-02-22 06:58:55,83.9068916666667,21.83765,1.94681666666667,14.9786
15868,2023-02-22 07:07:58,82.5581034482759,21.7144103448276,1.78555862068966,14.6274103448276
15869,2023-02-22 07:27:00,81.1491692307692,21.4603384615385,1.57745384615385,14.4758230769231
15870,2023-02-22 07:36:29,82.3430666666667,21.6697,2.29636666666667,15.8212
15871,2023-02-22 07:40:19,85.2429857142857,22.1328428571429,2.10691428571429,15.4810571428571
15872,2023-02-22 07:50:05,88.3875466666667,22.8837666666667,1.56888666666667,15.2928866666667
15873,2023-02-22 08:00:24,85.0859636363636,22.0705909090909,1.90431818181818,14.7625727272727
15874,2023-02-22 08:09:12,83.125,21.6765,1.87365,14.528175
15875,2023-02-22 08:12:49,86.963725,22.73815,1.681525,15.519225
15876,2023-02-22 08:16:23,84.1684333333333,22.0971333333333,1.8746,15.0956666666667
15877,2023-02-22 08:19:58,79.6584888888889,21.0283666666667,2.01187777777778,14.8357833333333
15878,2023-02-22 08:32:34,74.0258363636364,19.8416727272727,2.65854545454545,15.7831454545455
15879,2023-02-22 08:40:59,72.8957,19.8614,1.2021,14.3273
15881,2023-02-22 08:44:54,75.6657695652174,20.2746913043478,1.74006086956522,14.3988565217391
15882,2023-02-22 09:00:41,73.5091875,19.8579875,2.395775,16.0648125
15883,2023-02-22 09:08:26,80.8249222222222,21.374,2.00198888888889,15.2353333333333
15884,2023-02-22 09:15:15,82.0010392857143,21.3804142857143,1.87168571428571,14.9059678571429
15885,2023-02-22 09:33:34,80.004475,21.0206875,2.05531875,14.973975
15886,2023-02-22 09:45:30,74.950908,20.090444,2.037664,14.450204
15887,2023-02-22 10:02:30,75.1583571428571,20.0612428571429,2.03152857142857,14.5172285714286
15888,2023-02-22 10:07:52,76.4395375,20.4224125,2.454825,15.059225
15889,2023-02-22 10:14:04,76.9360636363636,20.4838636363636,2.21647272727273,14.6306181818182
15890,2023-02-22 10:21:57,82.1156166666667,21.5452833333333,2.90381666666667,15.5834833333333
15891,2023-02-22 10:27:37,78.5084,20.91965,1.9282,14.3381
15892,2023-02-22 10:30:15,75.3625346153846,20.1814153846154,2.15916153846154,14.7832269230769
15893,2023-02-22 10:47:56,80.749325,21.3613,2.2000375,15.6414625
15894,2023-02-22 10:54:17,81.46795,21.4578714285714,2.11862142857143,14.5816
15895,2023-02-22 11:05:18,80.0739615384615,21.2237692307692,2.23321538461538,14.9259615384615
15896,2023-02-22 11:16:18,84.7769071428571,22.2012714285714,1.84121428571429,14.8418107142857
15897,2023-02-22 11:34:37,85.247,22.17015,1.65255,14.410225
15898,2023-02-22 11:38:30,75.8885944444444,20.3354166666667,1.82919444444444,13.9319388888889
15899,2023-02-22 11:54:36,80.3733666666667,21.19638,1.82187333333333,14.1992066666667
15900,2023-02-22 12:03:31,85.413175,22.3876,2.204375,15.2867
15901,2023-02-22 12:07:24,84.3650526315789,21.9034157894737,1.87772631578947,14.5783263157895
15902,2023-02-22 12:21:41,83.58455,21.46005,2.002075,14.501825
15903,2023-02-22 12:25:44,77.94805,20.6047666666667,2.22227083333333,14.586875
15904,2023-02-22 12:49:02,74.6433666666667,20.0887,1.99836666666667,14.735
15905,2023-02-22 12:58:03,79.50538,20.97232,1.99677,14.77615
15906,2023-02-22 13:05:19,74.53369,20.092255,2.106874,14.534605
15907,2023-02-22 13:29:28,86.0062409090909,22.3713863636364,1.60430909090909,14.4268954545455
15908,2023-02-22 13:45:43,84.6759,22.0674,1.2558,14.7579
15909,2023-02-22 13:47:45,83.2266,21.7392,1.7189,14.5744
15910,2023-02-22 13:49:52,77.73225,20.64585,2.30205,15.287525
15911,2023-02-22 13:53:36,72.8328666666667,19.51725,1.97588333333333,14.111
15912,2023-02-22 13:58:23,71.4647777777778,19.2819111111111,2.02746666666667,13.9447
15913,2023-02-22 14:11:06,79.072216,20.924248,1.7764,14.037348
15914,2023-02-22 14:28:50,78.9733285714286,20.6952857142857,1.58544285714286,14.1119428571429
15915,2023-02-22 14:35:12,77.1948210526316,20.4703684210526,1.69475789473684,14.1006315789474
15916,2023-02-22 14:48:34,81.4033115384615,21.3498615384615,2.16768461538462,15.7113115384615
15917,2023-02-22 15:06:13,81.9535482758621,21.5410137931034,1.90624137931034,14.9921
15918,2023-02-22 15:25:14,80.52205,21.220725,2.29755,15.279425
15919,2023-02-22 15:28:46,79.6205777777778,21.0937222222222,2.39969222222222,15.6941666666667
15920,2023-02-22 15:38:12,70.8278727272727,19.2680727272727,2.07467272727273,14.2967727272727
15921,2023-02-22 15:55:42,77.3186733333333,20.3757133333333,2.23619333333333,14.7487466666667
15922,2023-02-22 16:06:06,76.492628,20.226064,2.307192,14.720372
15923,2023-02-22 16:22:40,76.6169,20.54095,2.039575,14.5703
15924,2023-02-22 16:26:40,82.1840857142857,21.5176857142857,2.05421428571429,15.3344857142857
15925,2023-02-22 16:33:09,76.3210148148148,20.4512222222222,1.69068666666667,14.3837222222222
15926,2023-02-22 16:53:33,77.2179130434783,20.5112086956522,2.03489130434783,14.3472086956522
15927,2023-02-22 17:09:31,76.2739538461538,20.3986692307692,2.04805384615385,14.5243538461538
15928,2023-02-22 17:18:50,80.2071,21.15382,2.11709,15.38447
15929,2023-02-22 17:32:45,84.45704,21.98917,2.14829,16.06336
15930,2023-02-22 17:39:59,86.5072277777778,22.3338833333333,1.64519444444444,14.6194944444444
15931,2023-02-22 17:52:13,78.57525,20.8739666666667,2.22928333333333,15.0007833333333
15932,2023-02-22 17:57:06,85.3709535714286,22.0993464285714,1.96649642857143,14.9674035714286
15933,2023-02-22 18:17:11,72.5794,19.6431142857143,2.43165714285714,15.5968714285714
15934,2023-02-22 18:22:51,69.5545565217391,19.0623608695652,2.33747391304348,15.7139608695652
15935,2023-02-22 18:38:14,72.2866,19.6541,2.2506,15.79305
15936,2023-02-22 18:41:45,73.0838705882353,19.7485647058824,2.17793529411765,15.0564235294118
15937,2023-02-22 18:53:28,80.0650137931034,21.1222896551724,1.76735517241379,14.3086310344828
15938,2023-02-22 19:13:01,81.4986285714286,21.4164285714286,1.73612857142857,14.2925714285714
15939,2023-02-22 19:19:59,77.9268,20.6121538461538,1.73079615384615,13.9055615384615
15940,2023-02-22 19:38:51,81.5083214285714,21.3784071428571,1.68795714285714,13.9982571428571
15941,2023-02-22 19:57:40,81.270925,21.47245,1.6853,14.164825
15942,2023-02-22 20:01:34,80.334015,21.281505,2.072515,14.789645
15943,2023-02-22 20:16:40,82.1302333333333,21.3839925925926,2.2796962962963,14.722637037037
15944,2023-02-22 20:34:52,82.0758363636364,21.4771090909091,2.28498181818182,14.8313
15945,2023-02-22 20:42:55,82.985688,21.806112,1.74776,14.486996
